audiocap_id,youtube_id,start_time,style_caption
97441,vtENx6Rzqpo,60,"Windy drive, nature's very own wind tunnel test."
22249,8X7Ovi_mI_s,30,Horse race: Galloping hooves and murmuring gamblers.
22248,8X4RhPRTYQk,220,Faucet-to-flush: A waterworks medley.
22247,8X2VhxvDeUM,300,Wood scraping: Man attempts to summon genie from floorboards.
22246,8X2BKRVhmew,30,Dog-bark bird-chirp duet in progress.
22245,8X0kZ3w40UE,12,Metal clicks and revving engines - Transformer auditions?
22244,8X0fMPfESfM,10,Crowd's laughter echoes as man scores comedic home run.
22243,8X0XmLzv3EQ,50,Distant chatter before hissing-banging surprise!
91409,rFLwvRBakM0,10,Snoring symphony upstaged by talkative driver and car horn.
22241,8WyHwWtWF1k,50,Thunderstorm serenade with raindrop backup singers.
22240,8Wy1oREOIO8,30,Man speaking while birds add melodic chirps - outdoor talk show.
74037,eQWxddXUZ-A,0,Machine hums the song of its people.
31717,DJ7XKHmcwLY,0,Engine idling and muffled gossip from afar.
98660,wmyPyp-V1uE,100,Bus squeals air brakes; passengers turn into comedians. 
98661,wmz0vXyhJCs,0,"Bird coos softly, interrupted by shy human whispering jokes. "
27398,B1PqJXmnSsQ,30,Laughing contagion strikes after woman's chuckle and man's witty remark. 
27399,B1Ur6swHSaA,0,Chatty woman multitasks; gossip meets sewing machine symphony. 
27396,B1NbUFAzBtc,260,Power tool impersonates heavy metal guitarist. 
27397,B1PCfww3WaU,440,Female voice introduces mini-me sidekick. 
27394,B1LNJqQiCgo,19,Sound of spray; nature's graffiti artist at work. 
27395,B1LepU4kk0g,20,Rustling leaves audition for a wind orchestra. 
27392,B1Hg2-Gx5UA,210,"Girl sings, unexpected telephone audition ensues. "
27393,B1L0ZVTIMHk,10,"Woman chats with tweeting bird, new BFFs. "
27391,B1HeMNvEdeo,30,Racecar noises; the ultimate speed dating soundtrack. 
9965,30DI2GGh8JA,5,"Men cheer, then stage a hasty exit. "
9966,30EAG6uW5DM,30,Female narration; the voice behind your conscience. 
9967,30GNVl4UPbs,19,"Man talks over engine, vehicular ventriloquist act. "
9960,30AhknaAwck,7,Water pouring; nature's ASMR playlist begins. 
9961,30BQmdTQUbQ,70,"Waves crash, wind orchestra steals sail's solo act. "
9962,30CAR8UixRg,30,Ticking clock upstaged by man's impromptu speech. 
9963,30D1aU785Gg,30,Human-cat duo performs purr-fect stand-up routine. 
91556,rMJ2BINXrCo,310,Clanking sizzle; kitchen doubles as comedy club. 
9968,30JTvMLCV0c,340,"Man chats with food, secret recipe revealed. "
9969,30M9xs6g58o,30,"Vehicle revs, preparing for comedy getaway chase scene. "
46327,MM6UUvkE-as,30,Talking creature debates with oinking orator. 
87321,o8KNjEgpX1k,0,Boy's laughter outshines noisy plastic and chatty insects. 
32070,DTzGwJR-2W8,0,"Machine hums, water sprays - it's party time! "
55810,SchSFWaxwD0,20,Industrial toilet flush; world's fastest plumber at work. 
32074,DU9V4kY0Mxk,30,"Boat motor roars, waves cheer on impromptu race. "
55812,ScmfNpcX0Is,30,Bells chime in time with ticking clock comedy duo.  
98596,wjZE-1loc4c,90,Crumpling paper punctuates man's crinkly commentary.
98597,wjhnC7L5J0o,300,Drilling punchlines like a carpenter comedian.
98595,wjVHHs9KxR8,30,Birds' chirp-off interrupted by clanking wood block medley.
98599,wjqvjcfA4Ww,30,Hissing frog moonlights as stand-up comic.
90799,qlxpE1Iqkhw,5,Baby practices cry-based comedy routine.
31718,DJ8Sfyoq6AU,220,Applause meets snore; sleep-laughing phenomenon discovered.
74237,e_d4PlRWVt8,210,Woman chats with chirping bird pundits.
85678,mvs3E2Tm8I8,50,Power tool drill nails punchline delivery.
49305,OGg_JiZ_HsI,6,"Birds gossip like teens, while the background's a clumsy dance party. "
84108,lmo-DtSkQ44,10,Sound like a crispy snack rebellion. 
3689,0TOWcmuge8s,0,Sheep host a noisy farmyard conference.
3688,0TOAK10lIXQ,30,Drama queen goat steals the spotlight.
101663,z8uwLv3s9w8,140,Couples therapy with background carpentry. 
3683,0TEvskZcS0g,10,Squeaky water park jam session.
3682,0TChf4GWxqk,30,Stand-up comedian or motivational speaker?
3681,0TC7VdOZVWY,30,Horse's stealth mode: engaged.
3680,0TAKwtZpexs,26,Outdoor laughter club meeting.
3687,0TMQ7ouLKoI,30,Ted Talk or girl power speech?
3686,0TLSd9HPbbs,10,"Man's goat impression, laugh track included."
3685,0TI6-hkjV04,30,"Man speaks, then hits rewind."
3684,0TGPaUN2V5Q,27,Drive-by auditory experience. 
101661,z8jsXi_J0KM,0,Goat choir practice in session.
49304,OGg2I7uld4w,30,Men chat as ducks gossip nearby.
64924,YvX9BSf3ggc,30,Sheep interrupts a people's convention.
64925,Yv_vAxDFQ3Y,30,Birds and motors sing a duet.
64926,Yvbfa4g7hug,9,Frog and bird karaoke night!
64921,YvTPxNqZ1Cc,30,"Man speaks, engine hums: the musical. "
64923,YvW6IxqIWn0,120,Jittery vehicle slows to a rattle. 
73127,dkcXNPbSayE,510,Keyboardist accompanies talking man's solo. 
101664,z8ytrICcZ9E,0,Family drama – with sound effects!
82049,kGZxuC0i6zQ,310,Drill's game of stop and go. 
99084,x65AtQemNZI,80,Distant man joins bus engine orchestra.
74238,e_ef7l-hRNs,130,Tiny polyglots conquer the playground.
3531,0P8_mjTy1oo,0,Breezy gossip among rustling leaves.
3530,0P8WpYpq5sM,30,Empowerment speech with female lead. 
3533,0PCIys1ZUD4,30,Crowd offers standing ovation soundtrack.
3532,0PAVdmDpmT4,0,"Truck engine purrs, then roars. "
3535,0PJ6PRTzoWs,110,Train horn enters the chat. 
3534,0PDj89jVvA0,30,Speech-giving man takes center stage.
3537,0PL69_Jq4-s,30,"Phone attempts to be noticed, twice. "
3536,0PKo8q97exs,530,Wind interviews an engine's hum. 
3539,0PVeQzuxCyA,4,"Vehicle starts, low hums steal the show. "
3538,0PN6A6IDAp4,30,Engine's stage fright among chatting men.
70649,bxDKT6A-RuM,200,Power saw cutting wood like a karaoke chainsaw massacre.
46314,MLWGHhQMUt0,60,Hum-sneeze-boy talk: the symphony of an unpredictable teenager.
53970,RNd1yU5VlGw,160,Engine hums like a meditating robot.
70640,bwrn2ih_86M,19,"Sound explosion: swooshes, man-woman chit-chat combo."
36799,GEBMPrzW0NI,30,Man speaking: verbal solitaire in action.
14642,4yV_I_KsklM,80,"Rain pitter-pattering, nature's mini drum solo."
14643,4yZ5QO3RZzw,7,Woman-cat duo discussing world domination plans.
14640,4yUZ36mi2ZY,60,Bus revving like a caffeinated snail on wheels.
14641,4yUvamNdrOc,30,Man's monologue: the human version of a filibuster.
14646,4yfjPSziK9o,70,Lady's toilet tales: a porcelain podcast sequel.
14647,4ygqGD_Sq3o,30,Gurgling water chats with its human counterpart.
14644,4ya8JM97_9U,25,Speech-giving woman: wordsmith in her element.
14645,4yewJ_-Ty1M,30,Laughing child and barking dog's comedy hour.
18545,6j9MPjn8nno,30,Crowd chuckles at woman's stand-up speech routine.
18544,6j6KRDKEq7M,20,Clanking and speaking: an unintentional percussive choir. 
14648,4yhQVyVif0k,0,Splash and rattle featuring adult male banter.
14649,4yheTuo9BiI,2,Windy scraping followed by the splash finale.
18541,6izDlsl3DZE,30,"Bark-whine-chat, a canine-human linguistics lesson. "
18540,6iyZH4yp9wk,40,Child-man laughter-scream: ultimate funhouse experience!
18543,6j1l02KN-iU,30,Canine's bark monologue steals the spotlight. 
18542,6izmGu0ayY0,30,Fast cars and fast talkers racing to the punchline.
38621,HMMNNczzkmA,140,Church bells' squeaky metal chorus practice. 
38626,HMW3SU_AO1M,30,Water gurgles while an undercover librarian whispers. 
38625,HMR5sE5EiFw,100,Laughter-burp combo: synchronized gastrointestinal harmony. 
38629,HMk60t2C93I,80,Church bells' melodic gossip sessions. 
61931,WqilmDhc5Xo,20,Emergency siren's dramatic crescendo performance. 
30438,Capzf2Al8gE,20,Car-engine idle chat with Miss Muffler. 
83459,lHhrZnlTGHY,220,Kids' lively game time narrations.
18099,6X8Wajb58yA,100,Water's faint trickle-drama behind gossiping voices. 
18098,6X82idqdsTE,320,Canine whimpering symphony in dog minor. 
18093,6WtAwGpOrdo,10,"Baby wailing, starring in The Diaper Diaries."
18092,6Wr3gaT0-QI,30,Clock-ticking tunes for time-travelers. 
18091,6WocaA2lzXg,27,Car door slam announces vehicular horsepower unleashed. 
18090,6WkYcRjmRv8,250,Man files wood like nail salon for lumberjacks. 
18097,6X2KZfOLSyQ,30,Fireworks fanfare with exclamations of joy!
18096,6X1eSlApuF8,60,"Electronic keyboard ditty, sounds like a robot's favorite tune."
18095,6WuAyuoXdp4,0,"Motorcycle roving, the purring beast in the urban jungle."
18094,6WteI_2ipko,30,"Cat meows, thumps, girl giggles – a feline comedy show."
27806,BEXcmFXzn44,0,"Police siren speeds by, bad guys playing catch me if you can."
27807,BEZfr8NPqK0,90,"Splashing water, woman and child chat – an aquatic podcast."
27804,BETC0HwRi7s,30,"Man and woman talk, loud pop – surprise party or balloon catastrophe?"
27805,BEXHk1CzpFQ,30,"Birds chirp, animal pants, water rushes, man speaks – nature's conference call."
27802,BEN_osJHoik,30,"Whispering woman, like a human ASMR experience."
27803,BERHin9IkL0,240,"Sawing wood noise, lumberjack's favorite lullaby."
27800,BEKoXxt5Nd4,30,Rustling followed by toilet flush – the great bathroom mystery!
27801,BEMjRJKd4Dw,180,Honking horn and rustling – a clumsy driver's soundtrack.
72895,d_GkZ-2-ijI,80,"Loud saw on wood, DIY project or horror movie scene?"
38195,H6W4gXa6Ows,530,"Man speaks, machine beeps – a conversation with our robotic overlords."
27808,BEcZaiqph4Q,30,Birds chirp and frogs croak – Mother Nature's choir practice.
27809,BEd1SRTcisA,50,Faucet water flows and lady speaks – gossip at the sink.
45661,Lu0fkL7BrVE,400,"Man speaks, wood taps, glass clanks with sizzling food – hungry construction site."
40768,IjSmYh4mMG4,0,Laughter and object clicking – game night or new toy obsession?
40763,IjFAgJnUikM,30,"Woman speaks, wind blows, dog growls – dramatic scene in a canine soap opera."
40766,IjPzQMGhXYI,90,"Woman shrieks, laughter, loud pop – a comical horror movie set."
47231,MvNi-eqGyW8,30,Rapid quacking – ducks hosting an intense debate.
47237,MvpNA_9IN1Q,110,People talk amidst tweeting birds – a human-bird networking event.
30292,CWz28eIdsDw,30,Man delivering speech – an oratorical stand-up comedy act.
15119,5B74r8k-EdY,0,"Girl speaks, insect buzzes – nature's unsolicited commentary."
15118,5B59S6Q9YwI,30,Presenting woman speaks – hosting her invisible TV show.
15115,5B2Smac6EKk,30,Man speaks as birds chirp – forest-dwelling life coach session.
15114,5B24OelpBAA,30,"Crickets chirp, man speaks, engine revs – late-night garage talk show."
15117,5B4QCTqIsHw,30,Ticking and faint voices – a mysterious time traveler meeting.
15116,5B3JDhBWAgE,30,Gurgling noises galore – underwater creatures' lively discussion.
15111,5B0mBle_sPU,20,Chirping birds and flowing water – Zen relaxation for busy minds.
15110,5B0Tbc5TGDg,1,Electrical hums and smack – mad scientist's triumphant moment!
15112,5B1nYSnwncs,20,"Door shuts, person says something – a secret gossip exchange?"
77910,hEeWWjWYkq0,70,"Dog barks, man speaks and howls – competitive werewolf impressions!"
77916,hEy8jLegmo4,250,Man speaks over sizzling food in pan – culinary advice hotline.
39575,HyxcBgMHraM,30,Narrating man with boat running and birds chirping – adventurous audio book series!
77918,hF8TJQDrAmo,130,Man talks and whistles while pigeons coo and flap around - bird whisperer at work.
39577,HzBNVQo9c4Q,30,"Man chats in rain, sounds like he's taking a shower with his clothes on."
39576,Hz8GwoVEJYQ,10,Faint phone gossip turns into louder girl talk.
39570,HyrAix01Ifg,70,Frog and cricket duet gets interrupted by a chatty man.
46206,MGZgC343fWg,450,Surprised sailor shouts as waves play wind-sail DJ.
78135,hPj3O_idxFs,350,The never-ending clapping and cheering sound marathon.
54518,RlWdmCzuw6E,120,"Click, bang, click: someone's getting trigger-happy out here!"
31747,DK0BRQo0hpU,11,"Door closes, object has a bumpy adventure."
31745,DJw9qLzCJm0,120,Nature's angry drum solo - thunder edition!
78138,hPq3UstoeIs,0,"Thump, splash, thump: tap dancing in a puddle?"
31741,DJiVMeQQgxM,3,Baby crying opera featuring door-slamming percussion and a vocal mom.
72273,d8ObB1fgaS0,30,Bird party with a rooster DJ: cock-a-doodle-doo!
88545,p4EMY4JrdY8,490,"Plastic crinkle concert, dish clanks, and a sniffing encore."
88546,p4Mk1g3Brno,130,Fine dining soundtrack: cutlery clanks and gentleman chatter.
88540,p3y8iTtuGHA,240,"Chatty waterfalls, the next big gossip session."
72276,d8aV9LDk8LI,30,Engine idle revs: vehicle's purring like a cat.
88543,p4BVz5UKjIo,0,Heavy rain performs dramatic thunder symphony.
72278,d8dcap7xOpI,30,Men chat with a goat: farmyard talk show.
88548,p4QOFuy_5Ng,90,"Animal chaos: goat yells, chickens gossip, dogs argue."
35917,Fhr_ugJ2IWk,30,Tiny engine hums like an electronic bee.
35913,FhbtLq3aesk,30,Horse clip-clop joins the human chatter parade.
99511,xR95CsSwCko,30,Urban symphony: honking cars and laughter remix.
19577,7CpKryXgRk0,150,Ambulance siren: emergency vehicle's singing debut!
73129,dklocvLt0wQ,30,People chat amid spray-spritzing machine humming mix.
35919,Fhw9-LogSlE,90,Squeak'n'knock talks overshadowed by toilet flush finale.
80374,j1aPHzKZaQE,30,Solo bird performance: high-pitched serenade.
80373,j1WtBRB7b20,28,Humming ticking duet - appliance orchestra!
4299,0hfMJM7M45g,120,Woodworking talk show featuring chatty carpenter.
4298,0hfAHuA8jwg,30,Male speech-pouring-voice combo: multitasking master!
4295,0hbQMg8TLdg,30,Train horn: the most enthusiastic wake-up call.
4294,0hZXBy5edLA,13,Gurgling water introduces hissing reptile guest.
4297,0hefQELmzq8,460,"Tires squeal, engines roar: adrenaline rush symphony."
4296,0hcyp1V8tMI,30,Woman speechifying like an audio queen.
4290,0hRHHoYeusk,30,Adult male speaks: human radio broadcast.
4293,0hXAuP8vUig,0,Female conversation with gurgling water background.
4292,0hWyQpwHNDU,30,"Distant engine roars, splashing waves' windy performance."
10433,3BpG7TdlpMo,0,"A vehicle whizzes by, sounding like a caffeinated squirrel on roller skates."
23778,9GvPj6L8JqY,110,"A woman speaks amid clanks and sizzles, creating a kitchen symphony."
23532,99rFdZ_Vynw,100,"Helicopter whirring loudly, it's like a giant electric razor in the sky."
23779,9GwYKncCD-E,30,"Birds flap around while someone talks, nature's gossip circle."
91405,rFEk6iyRNXI,60,"Man speaks, then motorcycle revs, racing to finish the conversation."
86247,nK0tIMoFHXk,10,"Humming engines with slow whooshes, like sleep-talking robots."
86248,nK5STc2E-gU,210,Man speaking with machines and buzzing bees - a strangely harmonic industrial picnic.
77009,gau1R2yRoj0,30,"Mid-frequency engine hums and buzzes, then a helicopter photobombs the audio party."
23533,99srIlF1W0Q,60,Child's laughter explodes like audible sunshine.
4749,0tKxLZOXOkQ,30,"Man chatting roadside while cars zoom past, competing for attention."
4748,0tJZMK7oS7w,30,Horses trot as a man speaks – an equestrian interview?
4743,0tFJsbGMa90,11,"Horse runs and people cheer, sounds like nature's race track!"
4742,0tDUaqm40Ds,430,"Splashing water, rustling, clunking metal – a clumsy pirate adventure?"
4741,0tB6AP4Ejfo,29,Revving car auditioning for The Voice: Automotive Edition.
4740,0t99Q6XnOPg,30,Racing car motor and two men speaking – like NASCAR meets TED Talk.
4747,0tI-hU2MkS0,70,"Typing on keyboard, woman whispers secret codes."
4746,0tHxAqfm-eo,30,Inspirational woman delivers speech - a verbal superhero.
4745,0tH5P_MASzI,0,Baby cries and voice goes robotic – introducing the Cyborg Infant 3000!
4744,0tGzFIJCWEw,30,Basketballs dribble and chatter rises – sports gossip in action.
19762,7I1NECJORls,30,Loud water with loudspeaker man – synchronized swimming motivational speaker?
19763,7I70cXi0a4U,30,Liquid spray sounds like an aggressive squirt gun duel.
19760,7Hyu-8Jsiwo,30,Soft rustling followed by thump-click - ninja cat burglar or clumsy spy?
19761,7I0UydaUcK0,30,Wise man speaks; crowd goes wild – wisdom is the new rock'n'roll!
19766,7IBkjX5qT7M,30,Chatty crowd with trotting horses – elegant eavesdropping at the derby.
19767,7ICrJTtfY-M,20,"Sink fills, gentle rubbing - ASMR spa for inanimate objects?"
19764,7I9ppq40LQk,2,Man speaks as baby cries - an unlikely duet.
19765,7IBHuKueoJQ,30,Whimpering dog scurrying around sounds like canine tap dancing auditions.
19768,7IDTatbldNA,30,Woman speaks with distant horse racing - the equine-accompanied monologue!
19769,7IF7rFA5hwo,17,People talking amid explosions - action movie dialogue rehearsal?
23772,9GmZFnAJsjE,50,"Sizzling sound, man speaks, water runs - multitasking chef doing stand-up comedy?"
23773,9GoDmzDsfmI,30,"Cracking, ticking, man speaking – audio Morse code or just bad timing?"
17609,6IN8NxbufH0,29,Water ripples over chatty crowd – a gossip-filled aquarium?
17608,6IMdhzrF56Y,30,Hissing and muffled rumbling – stealthy balloon animals or shy snakes?
17607,6ILL18OXed4,17,Ducks quack as laughter and chatter erupt – comedy night at the pond!
17606,6IIDZWPcSd8,0,Women talk while water runs – aquatic salon gossip.
17605,6IFr_7q3NZo,150,"Woman's laugh, the chuckle that could cure hiccups."
17604,6ICx1mk144o,24,"Dog barks, waves crash like an oceanic beatbox duel."
17603,6ICd5nNZJA4,30,"Wind blowing, traffic jam, dog barking - nature's orchestra."
17602,6ICQxNnJ-iE,0,Running stream auditioning for a relaxation CD.
17601,6ICEBm17HUw,10,"Racing vehicle, man on intercom narrating a wild chase scene."
17600,6IBf3D5dIBM,410,"Man phones, another man takes call - a phone-call bromance."
13519,4VgXNzULMuc,0,"Infant cries, background speech sounds like panicked parenting."
13518,4Ve93qXY3hc,30,"Woman speaks, ticking clock and heavy breathing make a drama scene."
13517,4Vcbo5NhClI,30,"Baby cries, dad speaks - the beginning of a sitcom episode."
13516,4Vc6U6kUSfk,0,"Loud engine, bangs, squeaks - sounds like a mechanical zoo."
13515,4VaSjLV-GLs,0,"Gunshots, laughter, and chatter - an action movie's afterparty."
13514,4V_h25BRXpw,410,Speaking person confronted by a gossiping snake (hissing).
13513,4VZQdyj5V3o,30,Woman speaks while auditioning for a water park commercial.
13512,4VWQ-gt2FGE,60,Burping lady gets award for most amusing hiccup cure.
13511,4VU4KmfjuDQ,30,Chatty group interrupted by engine's attention-seeking sputter.
13510,4VSs0qt5rNQ,30,Engine running in place training for the big race.
101514,z1HvDz6MBs4,340,Race cars zooming with lightning speed - Roadrunner envy.
6451,1_b70QzumTw,10,Man speaks as car honks to join the conversation.
101516,z1Mc73kKP90,30,"Windy day, talking men, and leaves rustling nature’s podcast."
101517,z1QeGBkDkOU,10,"Vehicle speeds, tires squealing in excitement. "
101510,z1AoqGnQAIc,160,Wind and engine hum: squealing tires form an impromptu band. 
101511,z1B2uRexzFQ,200,Hissing train challenges hummingbirds to a duel. 
101512,z1E_GWSfIZU,210,Bark-talk duet; man and dog's conversation. 
15341,5Gyms1K-K88,310,Whispering woman shares nature's secrets. 
42120,JbgObVh_mz0,110,Gourmet cooking podcast host speaks while frying. 
101518,z1S8-yVfuiA,370,Musical song plays while beeping adds techno vibe. 
15342,5H2FSfBupRY,60,Woman speaks as sizzling food begs for attention. 
82568,kdjnG_rST1c,30,Bird tweets choreograph grass shuffle-dancing. 
15343,5H2_L6CEkW0,20,Toilet flush followed by shy door closure. 
15345,5H4jT2dsIE4,10,Snoring symphony led by champion snorer. 
86864,nnTDh6G48dM,540,Man chats with buzzing insects' choir. 
15346,5H59qQ0or4I,30,Woman's speech garnished with dish clanking. 
20719,7l1BRPXEVz0,0,Aircraft engine runs to impress speaker. 
20717,7kyNrtChP7w,30,Waterflow chat show with rumbling special guest appearance. 
20716,7kxfH2fT1yo,30,Child-cat duo discussing world domination plans.
20715,7kx9FZQkmKY,40,Thunderstorm chat sounds like Zeus joining the conversation.
20714,7kwaX6Mz7gc,30,"Man talks, bird adds chirp commentary."
20713,7kpzx5j02tI,220,Toy car's engine impersonates a lawnmower.
20712,7kpgbEbX8Nk,30,Radio chat's musical accompaniment: an engine hum.
20711,7kpNjlf0qmQ,18,Barking dog inspires girl's laughing TED talk.
20710,7knFgk-9r9w,2,Wind attempts to interrupt people's gossip.
15348,5H7T8pCZ5bs,16,Scuba diver's playlist: aquatic soundwaves and bubbles.
23537,9A38RFgrMV8,160,Sewing machine pauses for man's monologue.
27062,ArQgQ0VmkIM,30,Engine starting: a mechanical yawn.
8689,2UMjSZaMY2Y,30,Youthful chatter over a stirring symphony.
38365,HCkqykKVWYI,190,Birds perform a wing-flapping concert.
80165,is8WOcXwG5w,11,"Car plays Red Light, Green Light."
6187,1Tfx9MSpiyk,30,Dog auditions for barking world record.
6186,1Td-cLvU8jg,30,Zooming car mimics a speedboat on land.
6185,1TZ6MV3OG6A,110,"Engine roars to life, asserting dominance."
6184,1TXuUO3jj3Y,30,Man speaks over the beat of an idling car engine. 
6183,1TWXZlXvLLw,150,Goat grunts in bird-chirping harmony.
6182,1TSkVdJ_knQ,40,Snoring symphony in the key of Zzz.
6181,1TSgHAcobZI,30,Clock ticks to the rhythm of soft breathing.
6180,1TP1z-Y2fmc,0,"Gunshot, tears, and sobbing: emotional rollercoaster soundtrack. "
46670,MZon7r1B6-Q,30,Wind mumbles along with unclear conversation. 
42312,JitvvE1thlE,110,Sewing machine takes a leisurely Sunday stroll. 
42310,JiriX6dGO-M,30,Car engine goes through vocal warm-ups. 
46674,MZtlGBUbFF0,300,Faucet rap featuring frying pan beatbox and talking man. 
42316,Jizr0b56It0,21,Angry farm animal chorus with surprise guest screamer. 
6189,1TkOhCTfDto,0,"Dogs bark, man laughs: canine comedy club. "
6188,1Tiib62VHrE,30,Wind assists in an exotic language performance. 
45329,Lfp8dSrmdto,120,Squeaky metal plays percussion for chirping birds. 
45328,LfhPB7PARI8,30,Motorboats audition for Formula 1 racecars.
45322,LfTHDpLyetU,410,Sandpaper shuffle and metal clang orchestra. 
45320,LfQE16oS5kM,16,Gentle speech lulls listeners into daydreams. 
41696,JKrghKg6UBU,260,Wind and waves collaborate on Mother Nature's soundtrack. 
7237,1u1eIAa2Yj4,120,Human megaphones test their volume limits. 
7234,1txUcBezYSg,550,Machine beeps like an alien Morse code. 
7235,1tztMAcnZ3w,410,Man speaks while wood tap dances nearby.
7232,1twYBGzKDr4,2,"Boat motor gossip club, chit-chatting away. "
7233,1tx8Nlrra-I,30,Beeping truck impersonates a reversing bus. 
7230,1tvqO_d6mkE,150,Popping symphony - popcorn or fireworks? 
7231,1twXsgot0PM,30,Wind and frog duet concert. 
10376,3A9MjSamcUQ,30,Unpaved road's vehicular ruckus show. 
10377,3AA8kUxFo_U,30,Yelling men and car's noisy parade. 
10374,3A55CHymIu8,30,Windy foreign language lesson. 
10375,3A8F0WHQNII,240,Office multitasker: chatting and typing. 
10372,39xfeshfcdo,30,Bird-pigeon-drum jam session. 
10373,3A191XyNauQ,0,Goat yells its new hit song. 
7238,1u3iA7QWDeI,40,"Spray-chat combo, multitasking at its finest. "
7239,1u4EhCsPAtU,90,"Race car speeding past, vroom vroom! "
29360,C0toF6-I1r4,440,Laughing burp: a contagious comedy.
69780,bKBLXhOMUi8,0,"Voice, rustling leaves and squeaky party."
6239,1V1gL3SbuLI,400,Conversationalist with tissues and trumpet nose.
6238,1V1fNIbeFvw,570,"Talkative carpenter, hammering away."
6235,1V-dSdgwaX0,30,Motor engine's hum-along melody.
6234,1Uvr1e8adfc,90,Family chat trio performance.
6236,1V-v2xC6XRU,30,Windy outdoor gossip corner.
6231,1UtX_r3nZp0,170,Train's horn serenades passersby.
6230,1UtTfdmF3K8,10,Honking car's drive-by greeting.
6233,1UvP7HDZZfM,200,Power tool and man's high-pitched duet.
6232,1UuO6eFca0c,150,Wood-sawing ASMR session.
70363,blVFHLm7vqo,310,Clanking breaths: an odd symphony.
70361,blScwRDuLAw,0,"Rainy day: kids, adults and liquid sunshine."
70360,blRQ2pf35Bo,60,Kitchen orchestra: sizzling and clanking talk show.
95171,u6nhjffCGM0,4,"Wind, horn, and laughing ensemble."
43249,KKT6w9967LY,5,"Running water, chimes, typing trio."
57877,U25DWCMc1_w,220,Hose spray spa treatment soundtrack.
29368,C198zUzTwTY,13,Engine's never-ending idle party.
57139,TXgAt7IYfbw,0,"Man, woman, puppy whimpering discussion."
14981,56yJlLbEcOI,30,Clock's ticking time-telling performance.
14980,56xKP0yOr8E,30,Drive-by door opening extravaganza.
14983,57-SKNIZDhE,30,Engine start-up go-go gadget!
14982,56zRNrKopQU,30,Animal farm talk show background chatter.
14985,57-vjVZ7Pso,8,Engine sounds like an angry robot gargling. 
14984,57-on-lKpIw,90,Wild animal party crashed by chatty couple. 
14987,570Z3SF0nv4,30,"Distant engine, wind stole its thunder. "
14986,570RD5v5HyE,16,Frogs' symphony interrupted by robot ping. 
14989,572bcLiaQA0,80,Sneeze and nose trumpet duet. 
14988,570agG5VeoQ,14,Banging gossip session ends with a monologue. 
818,#NAME?,370,Chatty mermaid under a waterfall. 
819,#NAME?,30,Aquatic interview with splashing enthusiasm. 
810,#NAME?,30,Babbling brook narrates a story. 
811,#NAME?,30,Bark-larious conversation between man and dog. 
812,#NAME?,30,Engine plays hard to start charades. 
813,#NAME?,30,Vrooming cars in high-speed debate. 
814,#NAME?,30,"Man speaks, animals chime in for backup vocals. "
815,#NAME?,30,Machines gossiping with humans. 
816,#NAME?,30,Wind and rain host a dramatic intro for a man's speech. 
49784,OaFF5i44dgg,30,Pigeons and objects join the men's chatterbox club. 
78440,hcej2tox9os,10,Laughing man encourages dog's howling audition. 
49781,OaCDoiTq3wo,0,Rain and thunder throw a distant voice party.  
80831,jOLfyJRloW4,40,"Truck's grand, rumbling exit scene. "
1700,#NAME?,30,Breezy dog-pant symphony featuring splashy interlude. 
1701,#NAME?,150,Rain's splashy dance accompanied by shy horn solo. 
1702,#NAME?,30,One-dog barking marathon.
1703,#NAME?,30,"Lady speaks in mysterious, invisible theater. "
1704,#NAME?,60,"Man chats with beeping, flushing toilet."
1705,#NAME?,3,Cat meows to beat of catchy commercial.
1706,#NAME?,30,Pepsi commercial: Woman's dramatic monologue.
1707,#NAME?,27,Dog and woman star in growl-n-talk show.
1708,#NAME?,21,Engines roar as man hosts revving podcast.
1709,#NAME?,30,Megaphone man steals the spotlight.
5269,16BRpz7zPlw,30,Commentators out-vroom car engines.
5268,16A5gdO5OSo,30,Chatty cheer squad celebrates in unison.
41150,IzGZHMFXHSg,10,Steam engine joins the whistle choir.
41153,IzJPWLp2dUk,0,"Gasp-worthy speech, literally."
41155,IzMYVaeffPY,0,Sneeze-n-chat event hosted by woman.
41157,IzQw02-wwGA,300,"Man's talk show features chuckles, interruptions, and click finale."
43245,KKKWHCfRavI,170,Child whispers amidst barking dogs and sneaky grass steps; covert playground spy mission.
40201,INo6GZA4JmI,30,The phone's ringtone: personal soundtrack of urgency.
60291,Vh41ChUYVB0,30,"Flapping wings, chirping birds, nature's alarm clock."
40207,IOACQr_S6wA,0,"Woman chats, tapping rhythms, background snoring-laughter duet."
63200,XjCfOA2OSXA,30,Man speaks as plastic fights floor; audio static joins the brawl.
40209,IOBjZKlHWOI,10,High-pitched engine: vehicular soprano singer.
40208,IOASpofNxR0,30,Winds and waves: nature's soothing white noise machine.
49788,OaVBOjLVFi0,70,Man's snoring resembles a congested walrus orchestra.
11137,3U7qkd2zzqs,0,"Car accelerates and zooms by, chasing ambitions."
11136,3U7MgfDTL7Q,130,"Clinking sounds, nocturnal snore symphony begins."
11135,3U4MeDWq8CE,12,Clanging engine: an automotive heavy metal concert.
11134,3U31rEjdLt4,7,Speeding boat: aquatic superhero splash zone.
14321,4pUtuG7Sn9o,30,"Horse trotting, gossiping humans: old-fashioned social network."
