file_name,style_caption_1,style_caption_2,style_caption_3,style_caption_4,style_caption_5
Matches being Ignited.wav,"Tiny critters ransack garbage, sounding like a mini rock concert for rodents.",A person's relentless match striking – it's like a desperate Morse code message from their fingertips.,Endless match lighting – a human firework trying to find its spark.,"One matchbox flame ignition, like an impatient fire starting apprentice.","Matches lighting in intervals, resembling a quirky percussion piece by a pyromaniac composer."
salon atmos.wav,"Human shuffling indoors, cars zooming outside, and a far-off TV whispers secrets like gossiping roommates.","Indoor movements mingling with outdoor car whooshes and a nearby TV, like an interpretive dance of modern life.","Cars cruising through rainy streets, accompanied by a walker's wet footsteps like nature's jazz band.","A person's footsteps splashing in sync with rain-soaked cars, creating a street symphony of soggy shoes.","A silverware drawer slams shut, harmonizing with a passing car like an impatient dinner guest speeding off."
Train Level Crossing.wav,"Train horn blasts, crossing guard bells perform a symphony while the train races by, leaving behind a ringing encore.","A train horn demands attention while bells chime like excited fans, as the locomotive storms through its stage exit.","A far-off train whistles, playing hide and seek with listeners as it zooms down the track.","The distant train hoots like an owl on wheels, sprinting down the track with a gust of speed.","The train's horns and gates sound like a built-in alarm clock, making sure everyone is awake as it passes."
outdoors ambient near airport plane hum.wav,"A plane zooms above, its engine's voice booms and vanishes, as if it's giving a solo while birds perform backup vocals.","The plane engine's growl takes the spotlight, before taking a bow, accompanied by the birds' choir in the background.","Birds gossiping in the trees, while airplanes interrupt with their noisy overhead announcements.",Nature's bird orchestra faces competition as planes try to steal the show from above.,"A plane plays Sky limbo, testing how low it can go while losing altitude in a dramatic display."
Engine2.wav,"An engine roars to life, auditioning for a spot in Fast & Furious before settling back down to idle.","An engine ambitiously accelerates, like it's chasing an ice cream truck before lazily slowing down for a nap.","An engine plays peek-a-boo with sound, revving up like a lion then idling like a purring kitten.","A motor hums its low tune, revving up to hit the high note in its mechanical orchestra performance.",A motor groans like a sleep-deprived zombie before finding its caffeine fix in a revved-up burst.
Dog barking-accordion 01- 090717.wav,"Accordion serenade summons canine opera singer, and a chuckling lady applauds the duet.","Accordion tunes inspire dog's vocal debut, tickling a lady's funny bone.","Musical maestro and barking backup band unite, stealing the show.","Accordion gig: Woman laughing, dog auditioning as backup vocalist.","Dog embraces inner musician, joining accordion performance - crowd goes wild!"
storm.wav,"The train's whirring, like a beatboxer finding their groove, evolving from clunky to a smooth rail-riding jam.","The locomotive's whirr, clunking wheels turning into a smooth rhythmic dance number only trains could perform.","A train enters, wind howling - it's the world's largest harmonica announcing its arrival.","A gusty wind announces the train, like an orchestral build-up before the main event.","Whirring jet overhead, lonely steps in an empty house – it's like a sitcom intro minus the laughter track."
CostaRicaRain.wav,"Downpour drums on Earth's roof - a soggy, rhythmic jam session in Mother Nature's recording studio. ",The loud splash of rain; Earth's tap dancer auditioning for a nature talent show. ,"Wind conducts a water orchestra, the rain section hitting the ground in dramatic crescendo.","Rains smack the ground like nature's beatbox, while the wind provides a blustery backup. ","Steady, uninterrupted rain: Earth's free ASMR playlist to soothe your soul (or cancel your plans)."
broad neighborhood background.wav,"Child's chatter, birds tweeting, distant sirens like nature's party crashing.","Kid talking, birds singing, train-plane-ambulance race, pounding drum finale!","Chatty child, assorted bird choir, transportational chaos, and a persistent pound.","Birds and children's symphony, with cars and train as background dancers.","Child conversing, chirpy birds, sirens adding mystery to the sound tale."
Edgar Thomson 1.wav,"Unwavering static noise serenades us, like an indecisive radio DJ in limbo.","Static white noise, a monotonous yet ever-present soundtrack to our daily lives.","Subway train wheels flirt with the tracks, creating a metallic symphony as they glide.",A subway train's wheels massage the tracks in a love-hate relationship as they travel.,"The dryer roars with enthusiasm, seemingly auditioning for a spot in a heavy metal band."
birdsong.wav,"Two birds chat like gossiping neighbors, while a man breathes like he's eavesdropping on their juicy secrets.","Two turn-taking birds' conversation rudely interrupted by a foreground heavy breather - watch your manners, man!","Two birds engaged in a high-pitched singing duel, vying for the title of Chirp Idol.","Two birds engage in a chirpy tennis match, volleying tweets back and forth with impressive skill.","Two birds perform a chirp duet, hitting repeat on their feathery playlist for all to enjoy."
Forest spring 1pm NL VUGHT SHORT 150415_0619.wav,Birds of various species shouting in surround sound.,Birds compete in a loudness contest with mixed results.,"A car cruising by, giving a background beat for chirping birds.",Birds trying to out-chirp construction site's greatest hits.,Tree-top birds hosting an exclusive chirping party.
Birds_light_rain_distant_thunder.wav,"Wind whispers by, providing the ambiance of a low-budget indie film's final scene.","A car whirs down the road, sounding like it's auditioning for a low-quality Fast and Furious remake.","Car whirs down the road, like it's attempting to go high-quality but its audio got stuck in traffic.","A little truck idling outside, waiting for its big break in Hollywood trucking scenes.","Small truck idling in the driveway, practicing for its role as Background Noisemaker #3 in an outdoor play."
StreetNoise.wav,"Car wash jams while water jets boogie down, a symphony of suds and beats. ",Groovy tunes accompany a watery ballet at the car wash; it's a splashin' good time. ,Gusts of wind audition for nature's orchestra as cars speed by like racing notes.,"A windy symphony as cars zoom by, the maestro's baton conducting traffic.","Zooming through the air like a convertible symphony; windows down, wind flowing - a breezy concerto."
dorr med metallbeslag.wav,"A door unlocks, chatter ensues, and the door's open-shut game begins.","Door unlocking sounds like a secret agent's entrance, followed by a chatty neighbor and a door playing peekaboo.","A door unlocks like a detective revealing clues, someone speaks as if gossiping, and then the door says goodbye.","Unlocking a door sounds like breaking into Narnia; someone speaks like an enchanted faun, and the door opens-closes with a magical swoosh.","A door unlocks with a sneaky whisper; then, someone speaks as if attending a tiny mouse conference, and the door does the hokey-pokey."
Rattling at an iron gate.wav,"Metal slide's got stone-ache, groaning as rocks slide down like a lazy rock concert.","Mysterious metal clangs, perhaps an invisible blacksmith forging ghostly horseshoes.","A rattling cycle of sound, like a confused skeleton trying to dance.","Stones sliding down metal, as if they're practicing for the Slowlympics' rock-sliding event.","Rattling's on-again, off-again relationship with silence: the world's worst percussion band audition."
rain_metallic_gutter_sanus_excipio.wav,"Water dripping on metal, like a jazz drummer playing the world's smallest cymbals.","Metal surface meets water drips, creating a symphony for insomniacs.","Light rain pitter-patters on metal, nature's own morse code message.","Raging rain wrestles gutters, playing a chaotic game of gutter pinball.","Irregular rain on metal, Mother Nature's quirky beatbox session."
walking in snow in the woods.wav,A bird's melodic chirp accompanies the snowy footsteps of a lonely wanderer.,A bird cheerfully chirps while someone makes snow crunch beneath their feet.,"A forest stroll, leaf-crunching footsteps joined by a symphony of chirping birds.","A critter scuttles on twigs, as birds perform their chirpy serenade in the backdrop.","In a forest, someone's steps blend with the crunch of leaves underfoot."
scribbling writing on paper.wav,"Endless scratching, like a novelist penning jokes only squirrels can hear.","Marker screeching on paper, like a rebellious artist's midnight symphony.","Marker dragged on paper, announcing its grand entrance to the world of doodles.","The non-stop pencil scratching, composing a love letter to the eraser.","Magic marker on paper, sketching out the funniest escape plan from art class."
Steps - walk.wav,A group's footsteps are a mix of tiptoes and stomps; they whisper like they're sneaking up on someone. ,Walking people gossiping like a live-action game of telephone. ,"A horse clip-clops on cobblestone, channeling its inner tap dancer. ",A chorus of tap dancers creating a footloose symphony on a wooden stage. ,A soundtrack of walking feet accompanied by murmured chitchat: the ultimate eavesdropper's dream.
Uni_Folie_FountainWater2.wav,"Shower water gushes down, imitating a racecar speeding through the drain.",Stream water splashes like a playful fish in a waterpark.,"Waterfall pours into a pond, gracefully completing nature's relay race.","Faucet water flows until someone finally yells, Cut!","Water frolics and splashes, performing a lively river dance."
Crowd Cheer.wav,"A huge crowd claps and hollers, sounding like a roaring applause machine gone haywire.","Loads of folks high-fiving air and hooting, making it feel like a happy, noisy zoo.","A stampede of wild cheers in a crowd, as if a superhero just flew by.",A group of people scream and clap like excited toddlers discovering the sound button.,"Multiple individuals holler and applaud in unison, like an overenthusiastic cheerleader squad."
INT Factory nearby 3 water dripping.wav,"Water dripping echoes in a room, playing nature's version of Marco Polo all by itself.","Water drips loudly in a car wash, while the hum of machinery cranks up like an orchestra of lawnmowers.","In a car wash, water drips and machinery hums louder, creating a mechanical symphony for wet cars.","Water drips on the ground and cars drive by, giving puddles their daily dose of splash therapy.","Cars drive as water falls slowly to the ground, making nature's own ASMR for traffic jams."
20061105SumpPumpSiphon.wav,A boiling pot's metal lid fights back against the bubbling H2O uprising. ,"Sizzling oil party, featuring hot drops making a splash entrance. ","A kitchen sink turned metal concert, starring water drip acoustics. ",Water's taking a chill glide down the drain freeway. ,Boiling water tango with a steaming hot metal pan lid.
20070219.ultrasonic.cleaner.wav,"A tireless hiss, like a snake practicing Morse code, with slow thuds playing backup.","An unending hiss overshadowed by a slow, methodical background beat like a sloth's heartbeat.",Buzzing insect auditions for a band while someone impatiently taps out the rhythm.,Fan blades hum a tune while nearby items tap dance on a solid stage.,Buzzing ambiance accompanies mysterious foreground wiggles in nature's comedy act.
Fridge Motor 2.wav,"A machine motor revs up briefly like a caffeinated hamster, then decides it's nap time.","A machine starts working as if it's Monday morning, but quickly remembers it's a Saturday and turns off.","An engine hums continuously, serenading you with its monotonous tune before deciding it's time for bed.","An engine hums consistently like a sleep-deprived bee, then finally hits the snooze button.","A machine's buzzing impersonates an opera singer hitting a high note, then dramatically takes a bow and switches off."
Boiling water in a kettle.wav,"A motor roars like a lion, then quiets down like it's taming itself.","The motor hums consistently, like a zen monk meditating.","A machine's noise booms, then tiptoes away like a guilty culprit.",A motor chugs along like an even-tempered metronome.,"A motor starts as a noisy gossip, then hushes into a whisper."
Crowd Medium.wav,"A cacophony of voices competing, like chatty parrots arguing over the last cracker.","A blend of conversations, like an overcrowded telephone booth with no privacy.","A restaurant alive with chatter, like a food court for gossip enthusiasts.","A party of friends in a restaurant, a symphony of laughter and storytelling served with a side dish.",A public space buzzing with talkative bees exchanging the latest nectar news.
Harmonica_Key_Of_C_Chord_Whas 01.wav,"A harmonica playing two notes in a seesaw pattern, like a musical game of ping pong.","A harmonica jam session, exploring a buffet of musical flavors.","A harmonica's two-note tango, dancing between pitches with grace.","A harmonica's dramatic performance, stretching out those long notes like an opera singer.","A harmonica's playful melody, blowing notes like they're birthday candles."
City_Ambience_Cars_Night.wav,"A car zooms down the road, battling fierce winds like a determined knight on horseback.","Vehicles bolt around the turn, mimicking a herd of wild animals escaping a predator.","A driver switches gears, their car suddenly turned into a galloping stallion, speeding ahead.",An engine's whir sings the song of traffic's ballet as cars perform their graceful dance.,"The engine hums a symphony while traffic passes, like an orchestra of vehicles in perfect harmony."
smeared bell.wav,"A low hum grows louder, like a shy mosquito gaining confidence as the night progresses.",A machine's metallic grind sounds like an outdoor factory's groaning stomach after a lunch of rusty parts.,"The plane's engine starts up, revving for takeoff like it's in a high-stakes race with birds on the runway.","A low hum escalates, pretending to be a musical crescendo, but fails to reach any melodious conclusion.","A plane gears up for takeoff, its engine humming like an eager toddler excitedly preparing for its first piggyback ride."
Nene Valley Railway Santa Special at the River Nene Bridge.wav,"Distant train roars, Godzilla's commuting to work. ",Far-off train rumbles like a giant's tummy growling. ,"Hasty banging, Thor's taking up carpentry. ","Passing train with cart knocks, musical debut of a locomotive. ","Train passes with cart knocks, chorus line on tracks."
"Trucks, cars, bicycle are  passed.wav","Wind gusts play a game of peekaboo, giving your hair that runway model look.","Cars parade by, auditioning for a slow-motion race.",Bird tweets battle car noises in nature's remix of road trip anthems.,"A high-speed car symphony, the highway is their racetrack.","Birds lay down backing vocals while cars rock the stage, zooming into the distance."
Turkish market.wav,A bunch of folks gabbing away like competitive auctioneers.,"Marketplace chatter, like human megaphones selling gossip.",A human orchestra of chit-chat in full swing.,"Crowd-based conversations, like a verbal game of Twister.","People talking so loudly, it's a surprise their voices haven't broken the sound barrier."
Jilkakilka_Garden rain.wav,"Rain drenches the ground while footsteps make a splash, like dancing in the world's largest water park.","As rain cascades from above, footsteps create their own mini tidal waves, navigating a soggy obstacle course.","Water rushes like it's late for a date while rain pitter-patters, creating nature's unique symphony.","Rainfall creates a steady beat, while puddles transform into mini splash zones, awaiting the next step.","Water flows gracefully, as raindrops join in like enthusiastic backup singers, harmonizing in nature's concert."
2007-03-18_UnderOverpassRiverdaleRdRoyUT.wav,Engine noises fluctuate like an indecisive opera singer hitting random notes.,"A car engine's whooshing sound as it zooms by, hoping to impress everyone.","A moody engine, changing its tune as often as its owner changes lanes.",A car engine bragging about its acceleration skills with a quick vroom as it passes.,An engine whirring like a caffeinated bumblebee while cars speed by in a race to beat traffic.
Golpe de puerta.wav,"Five rapid bangs, a break, then four encores – it's the percussionist ghost's latest hit!","Loud taps appear, vanish, and return – like a tap-dancing ninja!",A sudden loud tap? It's just the universe high-fiving itself occasionally.,Four spaced-out knocks – a woodpecker's Morse code for LOL!,Hammer meets nail: woodworking's clumsy way of playing matchmaker.
ATMOS People Ice Skating Frozen Lake.wav,"Rustling drowns out chatter, like a rowdy party invaded by a leaf-throwing poltergeist.",A distant child hollers as a skateboarder dives into bushland; call it an urban jungle adventure.,"The screams and talks intensify, but rustling noise claims victory like an angry librarian.","Chatty kids form a chorus as a skater zips past, like a modern-day pied piper.","Child hollers in the distance, skateboard rolls nearby and bush absorbs it; nature's revenge on technology."
twangy-latch.wav,"A staple gun in action, like a mini jackhammer cracking jokes on paper.","A rhythmic click and bang, it's like a dance party for robots.",Staple gun at work – the punctuating comedian of office supplies.,"A wooden thing hitting another, a woodpecker's attempt at a drum solo.","Repeated wooden thuds, nature's percussionists practicing for their big debut."
general noise vehicle interior.wav,"A motor humming consistently, like a content cat purring on a lazy Sunday afternoon.","A relentless whooshing crescendos, like nature's own DJ turning up the volume at a party.",Waves playfully high-five the rocks in an endless aquatic game of tag.,"A whooshing intensifies, as if time is trying to out-shout itself.","An airplane zips through the sky, auditioning for the role of Superman's stunt double."
barabooRiver.wav,Rain pitter-patters with shy Thunder photobombing the background like an awkward cousin at a wedding.,"A wet, whooshing splash followed by a gurgle, as if a fish is learning to beatbox.",Water's chatty roar with surprise bubble and gurgle cameos like the ocean's got talent.,"Rain's doing a waterfall impersonation, turning gutter drains into an open mic night for precipitation.",A roar of water hosting a gurgle and burble open-mic event - H2O Comedy Club.
windchim .wav,"Wind chimes serenade the breeze, composing an improvised symphony.","Machines hum discreetly, providing backup vocals to wind chime solos.",Machines and wind chimes join forces for a low-key robotic jam session.,"A wind chime embraces its inner musician, performing a windy concerto.","Rain takes the stage, with wind chimes adding gentle harmonies in the background."
foley clothes friction different textures.wav,"Scrubbing a surface, the brush sounds like it's telling the dirt a hilarious joke. ","Rustling sizzles and returns, making the sound of gossiping bacon. ","Sawing object meets air spray, an odd yet entertaining musical duet. ","Washing machine syncs scrubbing and spraying, a watery orchestra performing live. ","Object sawing mixed with air spray, nature's attempt at creating dubstep."
obres_maremagnum3.wav,Whispered chatter blends with far-off machine hums like robots gossiping on break.,"Construction chaos: materials flying, drilling imminent, and boards taking turns diving.",Mechanical room showdown: aluminum pieces tossed like angry robot confetti.,"Chatty folks meet noisy machines, punctuated by surprise banging like industrial applause.","Drilling prelude: building materials jumbled, background board-tossing duet."
tubfaucet.wav,"Water tap serenades the wind, like nature's jazz duo.",Drilling crescendo to a whoosh-tinkle-screech symphony.,Watery tap waltz with wind's backup vocals.,Grass mower's musical prelude as string pulls and revs.,Percussive drilling prelude to a whoosh-tinkle-screech finale.
gardensoundscape.wav,Speeding cars and gossiping birds create a symphony on the racetrack.,Chirpy birds compete with airplanes in a sky-high noise battle.,"Cars zoom by, forming a high-speed choir with tweeting birds.",The train's grand entrance is accompanied by a bird-chirp orchestra.,"A sonic mix of whooshes, chirps, buzzes, and rustles - nature's unpredictable jam session."
Newspaper Reading.wav,"The sound of paper sliding and crumpling, like a secretive note exchange gone wrong.","Chips bag opens, crunchy munching ensues – stealth mode snack attack.",The rustling symphony of paper shuffling – procrastination in action.,"Paper slides and crumples, recreating the sound of a mini avalanche on a desk.","Chip bag opens, followed by snack-crunching sounds – it's not eavesdropping if you're only listening to the chips."
Quiet airport terminal.wav,"Metallic symphony meets computer drums, creating a techno-jam in the office!",Factory soundtrack: industrial beats and rhythmic machinery.,Daytime factory vibes: a well-choreographed mechanical ballet.,Warehouse machines hum a catchy tune as they produce today's top products.,Workers orchestrate a warehouse machine symphony for a product-producing performance.
20070820.tent.rain.helicopter.wav,"Airplane revs up for takeoff, sounds like a giant vacuum cleaner leaving the runway. ","Cars zoom by, helicopter above, urban symphony of chaos. ","Airplane readies for takeoff, sounding like an oversized hairdryer. ","Helicopter blade spins, sounds like a giant fan club ready for liftoff. ","Cars passing by, helicopter above, it's the vehicular orchestra of the skies."
plastic wobble 03.wav,Tin pane's shaky waltz creates a metallic symphony only robots could dance to. ,"Stealthy whoosh, escalating like a nervous laugh at a bad joke then fades away. ","A timid whoosh grows bolder, then remembers its shyness as time passes.",An air-vibrating tin-alloy concert that makes your kitchenware jealous.,Gigantic metal sheet's shaky samba gives a whole new meaning to heavy metal music.
Diesel_start_idle2.wav,"A tiny engine runs, clickity-clack, like a tap-dancing squirrel on caffeine.","A motor chugs steadily, with random squeaks like a hiccuping robotic mouse.","That little engine clicks away, gossiping like a group of mechanical crickets.","A small engine's thump and burble, serenading us with the song of its people.","Little engine goes thump-burble, like a beatboxing frog with a side hustle."
raining on the roof of Jennie Lee Building.wav,"Rain falls like a drum solo, drowning out all thoughts.","A waterfall's consistent flow, nature's broken record.",Rainstorm outside: nature's heavy metal concert.,"Rain plus car drive-bys, the asphalt orchestra.","Waterfall on repeat, never-ending liquid melody."
Turning Page - Slow.wav,"Paper tears with a snicker, then gets the jostle-crunch treatment.",A book's getting the one-page-at-a-time finger workout.,"Book pages turn at rhythmic intervals, like a well-rehearsed chorus line.",Pages of a book flip with the precision of an Olympic gymnast routine.,"Ripping paper meets jostle-and-crunch, like a bite into a crispy sandwich."
Beacon2.wav,"A mysterious instrument plays in the background, like a soundtrack for a confused squirrel's life. ",Electronic signals wobble like a drunk robot trying to find balance. ,High-pitched tones with bell chimes – it's the sound of an overenthusiastic musical ice cream truck. ,"Warbling signals surround us, as if we're stuck in a techno bird's fever dream. ","The recorder and flute blast away, creating a musical duel between a determined toddler and a not-so-secret admirer."
soundScape_SASP_5thgrade.wav,Someone's shaking instruments like they're playing musical maracas in a one-person band.,"A person tapping glass outdoors, playing spoon-glass symphony in nature's concert hall.","Objects smacking together, creating a cacophony that's one accidental percussion masterpiece.","Glasses clink, tape rips and bags cut - the soundtrack of an oddly satisfying heist movie.","From scratchy beginnings to banging metallic finales, it's the industrial remix no one asked for."
Clandon Chime.wav,"Church bell plays DJ, car zooms by, soda can joins the party.","Four church bell hits, big car's grand entrance, curtain call.","Bell's double ding, distant cars form a conga line.","Church bell drops the beat, car cruises in, soda can pops and locks.","Bells quartet, vehicle on a mission, fleeting moment in harmony."
Cat Purring 3.wav,"Horse clomps down the road, chattering like it's in a gossipy neigh-borhood.",Gossiping horse makes mouthy noises while trotting down Main Street.,Persistent woodpecker channels inner construction worker on a tree.,"Dog breathes and growls, while thumps add dramatic background beats.",Canine DJ growls with a catchy thump soundtrack in the back.
creek.wav,"Stream water flows, while birds belt out tunes from a distance, vying for American Bird Idol.","Water and birds jam in nature's symphony, but they're still social distancing.",Birds provide background vocals as water takes the lead in nature's rock band.,"Water gracefully salsa dances over riverbed rocks, nature's smooth criminal.","River rocks host a slip 'n slide for gentle water, their ultimate summer party."
20100620.kids.hall.wav,Kids chatting and a ball bouncing in a spacious room like a wild party for toddlers.,"Chatty children in a gym, and a ball's solo bounce performance stealing the show.","Children gossiping in a vast gym, the ball bouncing once, demanding attention like a dramatic diva.","In an enormous room, kids natter while launching a ball into its aerial acrobatics routine.","Excited youngsters in a sonic playground, their voices battling an echo chamber for dominance."
20090501.dog.night.wav,"Dueling dogs bark, a canine symphony of who let the dogs out? in the distance.","A relentless dog's bark briefly stops, only to pass the baton to another furry friend's distant solo.",An obnoxious canine chorus featuring a lead dog with backup vocals from a far-off furry companion.,"Dog barks steal the spotlight, while another audibly signs autographs in the background.","A dog's bark begs for attention, echoed by a remote canine wingman: long-distance communication at its finest."
Rattling security barriers.wav,"Key jingling jam session in progress, folks! Move over, Mozart!","Manual typewriter typing, like a hipster's symphony.",Vintage typewriter clatter - the original texting.,"Muffled pounding to scraping, construction workers' beatbox attempt.",Typewriter: where every click clack becomes a vintage bestseller.
Squeacky Door.wav,"A door's hinges screech, as if begging for oil, during a swing dance routine.","A door's creaks resemble a sloth's pace, savoring every moment of open-and-close drama.",The door’s creaks and thumps remind us it's auditioning for a haunted house role.,A door yells creak! as it sways like a swing set needing some love and care.,"Slow creaking door opens and closes, playing a symphony of haunting sounds."
Removal of pain pill from metal sheet .wav,Plastic utensils scraping like a cutlery band playing Stairway to Kitchen. ,"Wooden clickety-clack, like a tap-dancing beaver in a carpentry class. ","Plastic utensils doing the cha-cha, with a dash of scrape-salsa. ","Crinkling and crackling, like a mischievous squirrel opening a secret candy bar stash. ","Wood clicking and scraping, it's a drum solo performed by termites!"
bakingbacon.wav,Tap water splashes while dishes play their own clumsy symphony.,Faucet water flow meets dishware dance in clanking harmony.,Water's soothing stream meets the clattering chaos of dishes.,Sink stream orchestra interrupted by an inquisitive drawer rummager.,"Dishwashing performance: faucet, soapy serenade, and the grand finale dish drop."
Library Ambience.wav,"Kids and adults chattering away, like a family of excited squirrels at a nut convention.","Young and old folks conversing and hollering, like a mixed-age zoo where everyone is partying.","Children and grown-ups gossiping in the vicinity, forming an orchestra of human vocalizations.","A diverse crowd munching in a restaurant, creating symphonies with their utensils and chatter.","A lively backdrop of conversations with humans of all ages, starring the talkative duo of man and woman."
Wind and Sprinkling Rain.wav,"Torrential rain pours while thunder uproariously crashes, like Zeus himself throwing a temper tantrum.","Thunder pops like an angry drummer in the sky, as if accompanying the symphony of pouring rain.",Persistent rain harmonizes with thunder's surprise solos and wind's gusty backup vocals in Nature's Concert.,"Massive rain showers relentlessly, as the wind blows like an invisible toddler practicing its tornado impression.","Enormous rain persists, as the wind whispers its disapproval, playing mother nature's not-so-subtle game of clean up."
Water Enclosed.wav,"Water rushes into a pool, like a never-ending line of ants at a picnic.",Water's running outside like a marathon nobody signed up for.,"Water's pouring into a pool, giving it the world's slowest high five.","Water splashes into the basin, as if it's trying to join a synchronized swimming team.",A trickling faucet serenades us with the slowest water ballet performance.
waterfall in the Harz mountains.wav,"A roaring cascade of water crashes by, as if it's rushing to a flash sale at the mall.","Water surges powerfully along the riverbed, like it's competing in an aquatic race with Mother Nature.","Water bellows as it zooms past, as if trying to impersonate a speedboat in a hurry.","Rushing water whooshes by at turbo speed, like a nature-inspired roller coaster ride.","A vigorous burst of water plummets down the waterfall, taking a wild dive into the open space."
Liangwei-pesticide_spraying.wav,"A mighty fan serenaded the hallway with its forceful gusts, like it was auditioning for The Voice of Appliances.","A consistent sound blares, while someone in the background breathes like Darth Vader on a treadmill.","A loud, persistent sound plays, accompanied by background breathing as if an asthmatic elephant joins a choir practice.","An aircraft soars, its engine roaring like a lion who found his true calling as a pilot.",A distant powerful fan whistle-blowing like a referee in the Wind Olympics.
Cola Into Glass.wav,"Bubbly drink pours into a glass, like a tiny orchestra of fizzy, tickling notes playing to quench your thirst.","Soda rushes from container to glass, mimicking the grand migration of effervescent wildebeests on a carbonated savanna.","A carbonated concerto echoes as someone pours bubbly beverage into a glass, perfectly orchestrated for fizzy refreshment.","A fizzing symphony fills the air as a drink cascades into a glass, nature's way of saying cheers!","Soda pop pouring into a cup, doubling up like a comical clown's endless handkerchief routine – now that's liquid entertainment!"
metal_mixing_bowl_spins_edit.wav,"A pot lid dances on the floor, auditioning for the Kitchen's Got Talent show.","A metal cap breakdances on the ground, spinning four times, reliving its youth.","The metal lid sings its swan song, ringing as it bids farewell to movement.",A metal lid's final symphony - a ringing note as it embraces stillness.,"Three pots spin gracefully, performing a synchronized slow-motion ballet before their final bow."
Street Noise w preacher.wav,"A man's yell competes with chattering people and background tunes, like a karaoke night gone wild.","One man tries speechifying while another channels his inner hyena in the background—multitasking, anyone?",A man's speech is the opening act for the chatty audience's main performance.,"As a man delivers his speech, another sneakily holds a laugh-and-talkathon in the crowd.","A distant man shouts louder, like an approaching storm, while laughter sprinkles gently nearby."
Train Leaves Station.wav,"Hissing and beeping start a party, followed by a shy horn, tap-dancing clicks, and a motor's purr.","A car's horn announces its reverse moonwalk, before busting an engine rev.","Truck starts, beeps in reverse, honks, then unloads an avalanche of sound.","Snake-like hissing and techno beeps, joined by a whispering horn, rhythmic clicks, and a motor's hum.","The horn's grand entrance, groovy back-up dance, and revving automobile finale."
eastern_01_longley.wav,"A violin serenades us, making us wonder if it's playing for love or just showing off.","A violin and its string buddy jamming, probably plotting a musical uprising.","Gorgeous violin sounds, convincing us it's the instrument's way of flirting.",Orchestra sounds like a deep-voiced giant chatting with its high-pitched fairy friend.,String instrument humming like a caffeinated bumblebee on a pitch-hopping spree.
130828_Bytow_clock&amp;fountain.wav,"Holy cow! Church bells ring, birds perform a choir, and gossip's in the air. What's the occasion?!","A church bell joins the chatter, while a bird photobombs with its tweets.","Chatty humans, a church bell, and a tweeting bird: the ultimate sound salad.","Bell rings in distance, suddenly interrupted by a surprise shower concert.","Building clock strikes twice, birds chirping - the city's soundtrack during daily gossip hour."
Snow footsteps close perspective.wav,"Rapid footsteps crunch through snow, like a hurried yeti escaping an awkward family reunion. ","A brisk walk in a snowy field, as if late for a snowman speed dating event. ","A person zips through wet snow, like a sloshy stroll to escape frosty in-laws. ",A steady-paced snowy walk turns into a fast flee from an abominable snowball fight. ,"A quick snowy field walk, racing to claim the title of Snow Angel Champion 2022."
cricket.wav,Crickets and birds harmonize in nature's choir while gossiping humans and distant barking dogs ruin the ambience.,"Barking dog, chatty child, and crickets: the world's weirdest jam session.","Crickets and birds create symphony, no ticket required.","Crickets chirping, birds singing, it's the Insect-Feathered Idol showdown!","Crickets chirp, dog barks, child talks: the soundtrack of suburban life."
svalbard_ny_aalesund_20060807.wav,"Distant machine hums with echoes, like a robot's lullaby gone wrong.",A machine's whirring so loud it could challenge a jet engine.,Whistling tune competes with heartbeat drums - nature's orchestra.,Sneaky water drips while dishwasher pretends to work efficiently.,Wind howls and rattles join forces for a spooky symphony.
bar with opera.wav,"In a busy restaurant, it sounds like an orchestra of chatty humans and utensils performing a symphony.","Crowded eatery filled with talking, and spoons having a high-stakes wrestling match with utensils.","Chaos symphony: crowd screams, metal objects dive, toddler babbles, man rambles, crooner belts, and canine yaps.",People munching together harmoniously while background music attempts to steal the spotlight.,"A sonic soup: shouting crowd, falling metallic stars, kid's commentary, chatty man, vocal virtuoso, and barking critic."
JSB_Small Splashes.wav,"A metal container full of water gets a tap dance, making it the most rhythmic H2O show in town.","Water-filled tub party with banging and thumping, like a clumsy drummer's splashy debut.","Metal cans become a percussion maestro, composing a symphony of pitch-perfect clanks.","After a clumsy fumble, musical notes erupt like a joyful sneeze from an instrument.","A waterlogged metal container gets tapped on the sides, making it the aquatic cousin of Morse code."
room-fan-raindrops.wav,"Birds gossiping softly outdoors, while inside the car, traffic whispers as it zips past.","Amidst deafening noise, a tap-dancing ghost tiptoes around a sleeping person.","A zen humming joins birds' harmonious chorus, creating nature's very own soundtrack.","Air channels its inner musician with a steady beat, accompanied by a shy screeching fanfare.","Birds perform a melodic Twitter symphony, as traffic offers some muffled applause from within the car."
forest water.wav,"Water drips, birds tweet, nature's comedy club. ","Water flow, birds gossip – chatterbox wildlife. ","Fountain flows, bird backup singers serenade. ","Bird conference, fountain's bubbly intermission act.","Fountain's waterfall runway, chirping bird paparazzi."
Nightingale in trees.wav,"Distant waterfall serenades singing birds, creating nature's symphony with a splash. ",A relentless chirping bird aims for a solo career in the avian music industry. ,"Birds tweeting up a storm while wind blows, like nature's gossip column on a blustery day. ",One bird's repeated chirp: the ultimate broken record of the feathered community. ,"Birds join their chirpy choir as the wind plays backup, giving us a breezy outdoor concert."
